treatment_index,protected Pr(Y=1),matched mean Pr(Y=1),mean_diff,p_value,color,is_selected
220,0.8983005620878588,0.7231522835633588,-0.1751482785245,4.658867644031005e-86,#FF6100,No
221,0.8050258531908625,0.9389912647630411,0.13396541157217856,1.0,gray,No
223,0.6470986427299563,0.8830468557715296,0.23594821304157332,1.0,gray,No
224,0.9059619561494917,0.7440829733772438,-0.16187898277224788,2.718855273154801e-72,#FF6100,No
225,0.7211842170676208,0.7993020858140782,0.07811786874645743,1.0,gray,No
229,0.6625956918652774,0.8320888982927788,0.16949320642750132,1.0,gray,No
231,0.955275335995393,0.75451760087615,-0.200757735119243,1.0017133475642668e-83,#FF6100,No
234,0.8945804217592731,0.7549138233759644,-0.13966659838330875,5.917502517409874e-76,#FF6100,No
236,0.8691575290043507,0.8260228320978862,-0.04313469690646454,3.4124070011027485e-34,gray,No
237,0.4190958708758832,0.9286391907615303,0.5095433198856472,1.0,gray,No
241,0.9616435308626663,0.9185329267364386,-0.04311060412622769,9.514178816720792e-65,gray,No
243,0.959734289958659,0.906588818171863,-0.05314547178679596,1.8437063107119022e-70,gray,No
244,0.9227239028518213,0.8196324659801079,-0.1030914368717134,1.0158348297631078e-67,#FF6100,No
246,0.9700622607823809,0.7717755892980823,-0.19828667148429857,1.3568298693451062e-81,#FF6100,No
247,0.9709510851722029,0.8293195640763322,-0.14163152109587063,8.84431223012397e-87,#FF6100,No
249,0.7619030965646395,0.9329069488101783,0.17100385224553882,1.0,gray,No
250,0.782359134717668,0.7926614844401704,0.010302349722502324,0.9998651997964331,gray,No
251,0.5633396326373645,0.8374440813094034,0.27410444867203887,1.0,gray,No
252,0.8370831582427586,0.8892539675616448,0.05217080931888618,1.0,gray,No
259,0.8422724742768865,0.8808233904890986,0.03855091621221218,1.0,gray,No
260,0.7773814344536172,0.7889025174509732,0.011521082997355991,0.999995352812443,gray,No
261,0.8504380627357327,0.7639516539422256,-0.08648640879350711,2.4192062137929737e-49,#FF6100,No
262,0.8718780550339724,0.7558566848468032,-0.11602137018716918,2.7092866412606924e-61,#FF6100,No
263,0.7924225266958119,0.8213917762805677,0.028969249584755774,1.0,gray,No
265,0.812529495345302,0.8643759018481432,0.051846406502841114,1.0,gray,No
266,0.8846298523323726,0.7220971692362478,-0.16253268309612479,3.6247157354471476e-75,#FF6100,No
267,0.6318979989874498,0.9133005282813248,0.281402529293875,1.0,gray,No
268,0.8510197002492582,0.8130228173365901,-0.03799688291266812,3.979330932260979e-31,gray,No
269,0.759875521334236,0.7845144130734066,0.024638891739170665,0.9999999999999921,gray,No
270,0.9616988166476196,0.7180754799454945,-0.2436233367021251,1.0322154935899178e-91,#FF6100,No
271,0.8216980818175442,0.7221885401021345,-0.09950954171540971,5.604469045829707e-53,#FF6100,No
272,0.8689332862355849,0.7489009089710602,-0.12003237726452465,2.1237011409896205e-56,#FF6100,No
273,0.7619341299225567,0.828969861318564,0.06703573139600727,1.0,gray,No
276,0.96597784104946,0.73989179116821,-0.22608604988125003,6.298512607270969e-89,#FF6100,No
277,0.7962225853947877,0.7804437224982331,-0.015778862896554613,3.794440644214996e-07,gray,No
278,0.7042469826905223,0.941254403978284,0.23700742128776164,1.0,gray,No
279,0.5795977038562032,0.9157417634844052,0.33614405962820193,1.0,gray,No
280,0.8180797449663569,0.7353900612023413,-0.08268968376401564,2.405783266116655e-43,#FF6100,No
284,0.7054966180540129,0.8414898266586945,0.13599320860468167,1.0,gray,No
287,0.8778756522360702,0.7585796874546162,-0.11929596478145399,5.391733208969436e-60,#FF6100,No
289,0.9430695212452996,0.8974671112316804,-0.0456024100136192,1.3715041342636586e-56,gray,No
292,0.8558398435446963,0.749416405964594,-0.10642343758010231,8.895237363364498e-55,#FF6100,No
294,0.8161690067136207,0.7570153238127856,-0.059153682900835114,1.8417470660726737e-32,gray,No
295,0.9472823343226956,0.9056242638928071,-0.04165807042988845,1.2882553978623493e-60,gray,No
296,0.9260715051500085,0.7453601455801534,-0.18071135956985507,1.0666327619635673e-75,#FF6100,No
297,0.7810503408526112,0.9368038629508938,0.15575352209828264,1.0,gray,No
298,0.8471224968023134,0.9241477516792148,0.07702525487690137,1.0,gray,No
299,0.9658206625630332,0.9024568314075795,-0.06336383115545374,3.189491817577921e-74,gray,No
302,0.8714328571338636,0.8274321933306144,-0.044000663803249296,1.993920887313534e-34,gray,No
304,0.7100353618432924,0.9120047265424218,0.2019693646991294,1.0,gray,No
305,0.8563744819564284,0.7413495833957886,-0.1150248985606398,1.6634793363801994e-58,#FF6100,No
306,0.9086538135854476,0.7800957357703937,-0.1285580778150539,2.7656424859814703e-66,#FF6100,No
308,0.8784573861336492,0.8920964596020816,0.013639073468432406,0.999999999999975,gray,No
309,0.7923485556294477,0.8735501923883856,0.08120163675893788,1.0,gray,No
311,0.9286942904114975,0.9370266592961336,0.008332368884636066,1.0,gray,No
312,0.8473922984856971,0.7558220066687017,-0.09157029181699539,4.332233997033784e-52,#FF6100,No
313,0.8888407515123202,0.7663370014836854,-0.12250375002863478,8.348147190215484e-70,#FF6100,No
314,0.7873243998443561,0.8046468090376834,0.01732240919332728,0.9999999999941976,gray,No
316,0.9483339686998411,0.7285796721028034,-0.2197542965970377,1.113845601966729e-86,#FF6100,No
318,0.8819800450534148,0.9121666131509386,0.030186568097523847,1.0,gray,No
319,0.9241379891884036,0.9396030367902847,0.015465047601881055,1.0,gray,No
320,0.9650655277542969,0.9180088434666961,-0.04705668428760079,1.4335626569103345e-73,gray,No
322,0.8615739696624722,0.8348270179578376,-0.02674695170463459,9.289568200207086e-26,gray,No
325,0.819800490830635,0.8154256838475815,-0.004374806983053481,0.03676084031846508,gray,No
328,0.6846577217754205,0.9243213431294892,0.2396636213540687,1.0,gray,No
329,0.7455496299716816,0.8586181502275039,0.11306852025582226,1.0,gray,No
331,0.9103237320558589,0.7278691916402888,-0.18245454041557008,1.0525248243704384e-80,#FF6100,No
332,0.8973925421745481,0.7710358025820112,-0.1263567395925369,3.0014303265358158e-65,#FF6100,No
333,0.889294199031925,0.746960865033778,-0.14233333399814696,5.142822995598297e-67,#FF6100,No
334,0.8619893429128,0.8472303331751124,-0.014759009737687623,7.107238959674768e-15,gray,No
335,0.8638066274800679,0.8941249067920678,0.03031827931199993,1.0,gray,No
336,0.8666450512324717,0.8317421093405833,-0.03490294189188836,3.676595583161301e-32,gray,No
337,0.8404032337090497,0.8971096493679198,0.056706415658870135,1.0,gray,No
338,0.926250658781625,0.762132176872617,-0.16411848190900802,3.2777730585825206e-77,#FF6100,No
339,0.845221019034505,0.777826339925754,-0.06739467910875097,2.619821157758761e-41,gray,No
340,0.9612023334330801,0.911415504173564,-0.04978682925951616,2.5107605372383314e-70,gray,No
341,0.8919921112350538,0.74416732953366,-0.1478247817013938,1.7615220484135497e-66,#FF6100,No
345,0.911350027810935,0.8159007502309599,-0.09544927757997512,1.992879935348978e-62,#FF6100,No
346,0.9198865981913683,0.7226858701399693,-0.197200728051399,3.466715129232571e-80,#FF6100,No
347,0.9563135831558527,0.9060621622462905,-0.05025142090956214,3.4933212889836297e-66,gray,No
348,0.8360523265248517,0.7567546264786891,-0.07929770004616266,9.638461631312033e-47,gray,No
350,0.7839754983834425,0.7879867807984299,0.004011282414987383,0.9073058449456591,gray,No
351,0.926392533338413,0.7569389708760919,-0.16945356246232113,1.0339175780461856e-77,#FF6100,No
355,0.8946808668350144,0.89812880343233,0.0034479365973156817,0.9867285271590053,gray,No
358,0.9204366873630954,0.7539808703120857,-0.16645581705100965,9.115094907609525e-75,#FF6100,No
359,0.650276980474961,0.9003356288238915,0.25005864834893055,1.0,gray,No
360,0.8506560419990029,0.7996980633501064,-0.05095797864889651,3.474238876246511e-36,gray,No
361,0.914030094163006,0.7466250831853452,-0.1674050109776608,1.1823402976938651e-71,#FF6100,No
362,0.7488838824643159,0.9377813998380864,0.18889751737377047,1.0,gray,No
363,0.8498154688816983,0.7532115143282112,-0.09660395455348714,9.320249914664056e-51,#FF6100,No
364,0.9087202806724279,0.8479462444133038,-0.06077403625912414,7.782940876845774e-50,gray,No
365,0.7676753546907327,0.7632275765995091,-0.004447778091223542,0.048276835621416096,gray,No
367,0.9076714990180145,0.728123824407148,-0.17954767461086651,6.6873223934826865e-77,#FF6100,No
368,0.8816156916659361,0.7616667155163506,-0.11994897614958555,1.5181085510520434e-62,#FF6100,No
369,0.9109412297646794,0.8535336114099706,-0.057407618354708756,2.451215965540921e-50,gray,No
372,0.7911130794782593,0.7789661172276716,-0.012146962250587645,0.0001239992682011246,gray,No
373,0.9439791288261067,0.7589262368391636,-0.18505289198694308,3.410325957414888e-78,#FF6100,No
374,0.6829992829885575,0.7997964631800051,0.11679718019144758,1.0,gray,No
375,0.9598653481614517,0.7328109286997467,-0.22705441946170501,5.139578806500082e-90,#FF6100,No
376,0.8316999254060912,0.7654670227263959,-0.06623290267969528,9.511538688418569e-42,gray,No
377,0.9108708495374738,0.746521587237225,-0.16434926230024882,2.129527615334746e-69,#FF6100,No
380,0.8391224395675942,0.897131664829788,0.058009225262193764,1.0,gray,No
383,0.8498154688816983,0.7589072831161601,-0.09090818576553827,2.2885278442992847e-50,#FF6100,No
384,0.6487134816044815,0.9229424660344541,0.27422898442997257,1.0,gray,No
387,0.9408918538565904,0.8132215341628489,-0.12767031969374143,1.675692568841087e-72,#FF6100,No
388,0.9561440962809883,0.7891945221057658,-0.1669495741752225,7.6219151816636525e-81,#FF6100,No
389,0.7378911135512858,0.9216341129389256,0.18374299938763983,1.0,gray,No
395,0.6621422611582399,0.7609894792401607,0.09884721808192076,1.0,gray,No
397,0.8070074394607448,0.9216356429874378,0.114628203526693,1.0,gray,No
399,0.803445194728332,0.8221804911228584,0.018735296394526424,0.9999999999999906,gray,No
400,0.9005840867806069,0.7933423592643334,-0.10724172751627348,6.070280084177501e-68,#FF6100,No
401,0.616192135485557,0.9394408114332964,0.32324867594773943,1.0,gray,No
402,0.7530717056266167,0.9240235436325598,0.17095183800594305,1.0,gray,No
403,0.8714375286661038,0.8313334474258063,-0.04010408124029752,4.706671686814492e-38,gray,No
405,0.7199705436642043,0.7455986272503486,0.025628083586144323,0.9999999999996696,gray,No
407,0.9398440953958699,0.9230979720069499,-0.01674612338892001,4.1184681043489604e-38,gray,No
408,0.7481201224170867,0.732863060338917,-0.01525706207816968,2.2822101586167397e-06,gray,No
411,0.8627341832771769,0.8805926728720296,0.0178584895948527,1.0,gray,No
412,0.7111702099191176,0.788287074928359,0.07711686500924142,1.0,gray,No
416,0.8852680683810997,0.9328028833046421,0.04753481492354239,1.0,gray,No
417,0.780804674896076,0.7970098503377301,0.01620517544165412,0.9999999934011804,gray,No
420,0.898997407291739,0.8352366563817306,-0.06376075091000843,1.9450669920983574e-56,gray,No
421,0.8025900784034647,0.8273334788660948,0.024743400462630016,1.0,gray,No
422,0.9290878869998868,0.7821125973455704,-0.1469752896543164,6.849280110704543e-69,#FF6100,No
423,0.7355820015128756,0.907643286685209,0.17206128517233343,1.0,gray,No
425,0.8043455813808436,0.7603078301553847,-0.04403775122545883,1.9994429038612874e-29,gray,No
427,0.66961842771614,0.9113365493576459,0.24171812164150586,1.0,gray,No
428,0.8768396783238638,0.9020827711942371,0.025243092870373296,1.0,gray,No
430,0.9067933797052093,0.7900205941934628,-0.11677278551174652,1.1383614183782195e-62,#FF6100,No
432,0.9276656547327098,0.9216434160728616,-0.006022238659848189,7.724318926136031e-09,gray,No
433,0.9287652712917334,0.7814664444647998,-0.14729882682693352,2.4266658069725643e-75,#FF6100,No
434,0.8843404338242723,0.7730103234266426,-0.11133011039762974,4.0301329360694554e-59,#FF6100,No
436,0.8218610740460365,0.7864690382025831,-0.03539203584345341,3.8889168872311105e-23,gray,No
437,0.9013341018185886,0.9008199499951854,-0.0005141518234031972,0.3599591799092341,gray,No
438,0.5482996691328997,0.9059465526765313,0.3576468835436316,1.0,gray,No
442,0.9183163043161335,0.9198259097397343,0.0015096054236007905,0.9475912785308901,gray,No
444,0.8342685227498389,0.8401262438194211,0.005857721069582267,0.9970305697879178,gray,No
447,0.9574186152400307,0.9069290799659168,-0.05048953527411393,1.3222405886054445e-65,gray,No
450,0.8836139004775205,0.8371168716685934,-0.04649702880892714,4.21631014762439e-40,gray,No
452,0.9161016328330839,0.7480792256847542,-0.16802240714832972,1.2280018685179522e-72,#FF6100,No
453,0.9116862536381835,0.7444917251157414,-0.1671945285224421,7.776783144282427e-73,#FF6100,No
456,0.79171637513071,0.752275550412955,-0.03944082471775501,1.3342959321933695e-23,gray,No
457,0.9568045654948507,0.8433734492068349,-0.11343111628801583,9.968701238831186e-84,#FF6100,No
459,0.8530108356616608,0.7500225691286394,-0.1029882665330214,8.246796976046848e-58,#FF6100,No
461,0.6408668409239451,0.7472317006717482,0.10636485974780308,1.0,gray,No
463,0.9151916798807715,0.8733790075958061,-0.041812672284965435,2.0353518810437935e-46,gray,No
464,0.7495128523784131,0.8938164495110296,0.14430359713261642,1.0,gray,No
465,0.7887555628959271,0.8322218153446194,0.04346625244869229,1.0,gray,No
466,0.9159378426579157,0.751032809804042,-0.1649050328538737,7.485260315840966e-78,#FF6100,No
467,0.7602910063381567,0.9251039097058431,0.1648129033676864,1.0,gray,No
468,0.8815260080148495,0.7484614509422522,-0.13306455707259723,2.32249250091617e-66,#FF6100,No
469,0.8838828230967712,0.7423965409902759,-0.1414862821064954,5.6264629522764875e-64,#FF6100,No
470,0.8688233385018435,0.7862388136964173,-0.08258452480542611,6.16737467236845e-55,gray,No
471,0.8663205765862578,0.7548786615340015,-0.11144191505225631,3.180299541274163e-54,#FF6100,No
472,0.7634434959243576,0.8948346975409678,0.13139120161661022,1.0,gray,No
474,0.7945606276867446,0.7573193725982047,-0.037241255088539926,6.19425124261347e-24,gray,No
475,0.8989016730187164,0.7327630435182263,-0.16613862950049008,1.4051316643487902e-81,#FF6100,No
477,0.7275717551704727,0.893808844493419,0.16623708932294634,1.0,gray,No
478,0.9463036452248755,0.725308184530733,-0.22099546069414255,1.2455415380661335e-92,#FF6100,No
479,0.768242385092038,0.8963467596507667,0.1281043745587287,1.0,gray,No
482,0.8716127136656968,0.825853722146837,-0.04575899151885976,2.127049504572141e-39,gray,No
486,0.8234748287115449,0.8968920524210503,0.07341722370950543,1.0,gray,No
487,0.8897188095196744,0.7400757510103544,-0.14964305850932003,2.800127293323029e-72,#FF6100,No
488,0.9186268986882449,0.7937687880998436,-0.12485811058840124,5.0107253632480356e-73,#FF6100,No
490,0.9670937327760147,0.8300833741438395,-0.13701035863217526,2.4130845110134204e-85,#FF6100,No
492,0.5018720377700944,0.940233919847533,0.43836188207743865,1.0,gray,No
496,0.8672374524596882,0.7522473563306938,-0.11499009612899436,3.173587742046334e-59,#FF6100,No
498,0.6400407508500948,0.8096612908535613,0.1696205400034665,1.0,gray,No
500,0.8458795470661092,0.9127750784769745,0.06689553141086524,1.0,gray,No
505,0.6083044881300536,0.9397668210853124,0.33146233295525884,1.0,gray,No
508,0.9263280797982029,0.938503677745744,0.012175597947541084,1.0,gray,No
509,0.9264445654415012,0.9076651141954782,-0.018779451246022982,2.701995446269609e-32,gray,No
511,0.6832301153321817,0.9312901499173353,0.24806003458515358,1.0,gray,No
513,0.34584134450527887,0.8007320582040955,0.4548907136988167,1.0,gray,No
514,0.8432244325286431,0.8932962100580102,0.05007177752936709,1.0,gray,No
515,0.5560382114925164,0.8150714376459212,0.25903322615340474,1.0,gray,No
516,0.7441481813600975,0.8967558642165895,0.15260768285649196,1.0,gray,No
517,0.8938017722495507,0.7860596035492086,-0.10774216870034214,2.919595112390121e-61,#FF6100,No
519,0.9321033088192442,0.7250511597022279,-0.2070521491170163,1.500124254325325e-90,#FF6100,No
520,0.27887809372877337,0.8878641121708075,0.6089860184420341,1.0,gray,No
521,0.8709270605553724,0.7914586513613936,-0.0794684091939788,5.388185857565997e-51,gray,No
522,0.9563463841548083,0.9216632807225769,-0.034683103432231466,2.5749511114658087e-58,gray,No
524,0.9280826302442641,0.7504395033173874,-0.17764312692687667,2.955634339462707e-79,#FF6100,No
527,0.5237736944082213,0.7402878199750318,0.2165141255668105,1.0,gray,No
531,0.8539635217961803,0.9160790051304475,0.062115483334267196,1.0,gray,No
532,0.9208805095368806,0.9223674543203475,0.0014869447834668925,0.9616438476902215,gray,No
533,0.8633608056093846,0.8309107702985185,-0.0324500353108661,9.800634901245592e-26,gray,No
535,0.9507850332348579,0.743077746807963,-0.20770728642689484,4.129173491018393e-83,#FF6100,No
539,0.9461700055591017,0.7443377626379885,-0.20183224292111324,3.4092152879947016e-80,#FF6100,No
547,0.8871913369322977,0.8859589160423853,-0.0012324208899123779,0.20315182853491698,gray,No
549,0.877566721063035,0.8957267754168238,0.018160054353788757,1.0,gray,No
552,0.6110508368186751,0.8669454892418481,0.255894652423173,1.0,gray,No
553,0.7653341155392319,0.795995081983292,0.030660966444060134,1.0,gray,No
554,0.4658332428434285,0.939856812169696,0.4740235693262675,1.0,gray,No
556,0.8784078389877545,0.7134204908906253,-0.16498734809712923,7.526621935039074e-83,#FF6100,No
557,0.9297266464498947,0.7477511043082241,-0.18197554214167055,1.6283790651763593e-77,#FF6100,No
559,0.8158273404760944,0.8775914615956605,0.061764121119566084,1.0,gray,No
560,0.2676288218186243,0.91386644415762,0.6462376223389956,1.0,gray,No
564,0.9133403142224016,0.8434616083833013,-0.06987870583910027,3.6307931683302823e-56,gray,No
565,0.9173435217945726,0.8460650349866424,-0.07127848680793014,2.4174096451692545e-61,gray,No
566,0.9231179718574538,0.7607143569865213,-0.16240361487093247,5.896754876270783e-72,#FF6100,No
567,0.7436879656779235,0.7275100134588095,-0.016177952219114,2.1207572594808592e-07,gray,No
569,0.943918313856871,0.7228692829167989,-0.2210490309400721,9.751291496528884e-90,#FF6100,No
570,0.7139963860631027,0.80086907678264,0.0868726907195373,1.0,gray,No
